Gene,Log2 Fold Change,p-value
foxc1b,1.5566830060594494,2.131397400065466e-05
stk24a,1.3750841598975585,2.1314250969156867e-05
ENSDARG00000097204,2.3245038504359616,2.1320923203996736e-05
cdh28,1.804742472630546,2.134945226926366e-05
ENSDARG00000099364,1.7416095298425764,2.1369017739784825e-05
nsmfa,1.7490265796995732,2.139038022657255e-05
acsm3,0.5538083330724992,2.1410118223991235e-05
megf8,1.3150439945454764,2.141836224494257e-05
ccdc3a,1.2910843931544174,2.1418970669434117e-05
fam110c,0.8748122702782201,2.1443019618981496e-05
zgc:174275,0.9020053900608188,2.1457227663976966e-05
hal,0.6222884953150225,2.1462369013984305e-05
gsdmea,3.012892772922616,2.147885217505949e-05
heatr3,0.986744343529348,2.1481377688259906e-05
cct3,1.2791240732605331,2.150573758638464e-05
zgc:172145,0.6976707772206743,2.15800037620742e-05
atp5f1c,1.229806158984364,2.159139667266079e-05
uts2a,1.46148512670743,2.1603006900811492e-05
zgc:163014,1.5001917573190142,2.160865701611622e-05
cnmd,1.8091924169790563,2.16169491840758e-05
meaf6,1.2447416250057566,2.1656130654530524e-05
ENSDARG00000095534,-inf,2.166708564623526e-05
atg7,1.211027658456503,2.1702588523255967e-05
tlr8a,1.0695542339257136,2.1703578234466075e-05
map2k2a,1.224360269594857,2.1709614756001952e-05
kcmf1,1.1368129649373129,2.1712541060595637e-05
si:dkey-9i23.6,1.5752341208522944,2.1779144502772296e-05
galm,1.335536958992887,2.1780281051637538e-05
nebl,1.3510228718783277,2.178751662196804e-05
si:dkey-93h22.8,1.1084933415986085,2.181908496503761e-05
mfsd14a2,1.0794937795455763,2.185310924189097e-05
ncoa4,1.1801951223610447,2.1877795795645863e-05
ENSDARG00000116123,1.1024618601095102,2.191219465156331e-05
SPTBN4,2.4440993067921077,2.192558771655528e-05
ide,1.2792499001396511,2.192957721167261e-05
slc6a9,1.078509995733363,2.1942572316243694e-05
mpped1,0.7907609769488262,2.1953009098426288e-05
ifi44d,0.945924826570948,2.200810433605806e-05
LOC100332396,0.980527206231159,2.201007051448816e-05
micos13,1.367248139825765,2.201347261774175e-05
pet100,0.9750188431651676,2.2027113372976545e-05
med13b,0.8733440251278192,2.20815684907474e-05
tlx3b,0.988769506200741,2.210671885871954e-05
ENSDARG00000096389,-inf,2.212200003908925e-05
fmnl1a,1.1232996114725489,2.2158744708993955e-05
elovl1a,1.352738190632683,2.217569104870425e-05
lef1,1.4174318646775257,2.220651173298883e-05
ENSDARG00000108067,2.7008467104947016,2.221298341503034e-05
bbln,0.9527774638102656,2.2225309491259472e-05
terf2ip,0.8185389102112277,2.2227054517924333e-05
pcdh2ab12,3.1097487871010623,2.224610567879303e-05
ENSDARG00000117254,0.9520032688408502,2.2253666978130883e-05
fkbp10a,1.959005781968357,2.22594259927452e-05
ttc7b,1.1010918620606969,2.225988248980577e-05
wasf2,1.306728829349953,2.2274390272366528e-05
ENSDARG00000097135,0.9426792844990048,2.2308964688965297e-05
cldn33b,1.896953192033848,2.2337812735246707e-05
ube2ql1,1.3995995303402529,2.2350558982867197e-05
tomm34,1.1185729863847411,2.2352998152132195e-05
fam91a1,1.175342532285781,2.235780207501856e-05
itga11b,1.229071762576064,2.2362103312651915e-05
ENSDARG00000116223,0.8921196490295367,2.2400762248930783e-05
ENSDARG00000117403,2.173535549326292,2.240099003941221e-05
si:dkey-22h13.6,-1.4872851458704617,2.2405631002850285e-05
ptpn2b,1.196071277787003,2.242948080796533e-05
fh,0.9052634878334932,2.247654488449137e-05
mrpl24,1.1991667299597566,2.2510447322564657e-05
zgc:113423,1.0098274826306215,2.256100638430937e-05
anxa14,1.172667358464682,2.2583285231191368e-05
cep89,1.5963304839757675,2.260953879673261e-05
pgam2,1.2062075863532955,2.2617100691282346e-05
otub1b,1.3434336582781088,2.2665199323059134e-05
narf,1.514229085130732,2.266532580013897e-05
fabp7a,1.6476213051307045,2.2675915600374034e-05
si:dkey-196j8.2,1.4667024542966005,2.268258020142697e-05
sfxn2,1.1299963871341676,2.2696139626417895e-05
wash1,1.3506006418306151,2.2696395452358936e-05
LOC108183674,1.5174703248313446,2.2697697728029917e-05
ENSDARG00000094791,1.0057281977959298,2.2751412724290287e-05
ENSDARG00000113712,-inf,2.2754341464088263e-05
fgf8a,-1.1159256572368237,2.277901069390217e-05
esr1,1.063935027518759,2.2788337907989183e-05
psmd4a,1.2473600816522492,2.27932255639151e-05
ing4,1.2937568274265498,2.2825055173055183e-05
crhr2,2.194735661932221,2.282715788357028e-05
ddah2,1.5555228401372665,2.2829804075638413e-05
brwd3,1.24626455863917,2.285819951455716e-05
LOC107195253,1.2213079199910994,2.295360305923445e-05
coq2,1.61946998533511,2.295467615625373e-05
mrps31,1.0917442754071207,2.2983594021861254e-05
atp6v0a1a,0.8996344797581963,2.298888903160772e-05
tmem214,0.8682006532801886,2.3005864283175455e-05
mfsd6b,1.1563068327778816,2.3011118626427675e-05
si:dkey-109j17.5,1.4206307009344472,2.304089068787272e-05
arhgap21b,0.8868602049390055,2.30530506905258e-05
septin4a,1.077110139427412,2.306744753558317e-05
dnajc7,1.3344299540256734,2.307095400242164e-05
ENSDARG00000110770,2.097567740351677,2.309117141759044e-05
foxp1a,0.737886420738265,2.3120592938886503e-05
trim35-28,0.9670892697829484,2.315535527579833e-05
sun2,1.3656317463848389,2.3161882769745504e-05
cab39l,1.0621521219126624,2.316776634628073e-05
ENSDARG00000112067,0.9012182906761774,2.317177598588044e-05
slc38a9,1.4600333474387446,2.3180300181685293e-05
ncoa6,1.385170854236105,2.320372455903694e-05
si:dkey-28a3.2,1.4842497466919111,2.3212504703002685e-05
si:dkey-22h13.1,0.9158573249187216,2.3244143913416428e-05
si:dkey-78l4.11,-2.691164165032077,2.327204301384537e-05
ENSDARG00000091867,1.1544266663727627,2.328765050818507e-05
hoga1,1.2432035407832014,2.3339172952438458e-05
crx,1.2787385553717334,2.3340503522595696e-05
LOC101882407,1.020705619158414,2.334065519767881e-05
ahcyl1,0.9246324220110564,2.33735350917278e-05
tbc1d12b,2.017912660755149,2.338228079306581e-05
ENSDARG00000092066,1.5251511404363254,2.3395450882218215e-05
LOC110437776,-2.238227970967902,2.3404944346294503e-05
slc41a2b,2.0034929406809345,2.3405274304035517e-05
ENSDARG00000098616,1.4256456543223266,2.3407238665904092e-05
si:dkey-188g12.1,1.491804484645019,2.3455013931677807e-05
aqp7,1.0875483589950792,2.3471332649319056e-05
serhl,1.5354687353828602,2.349684740718128e-05
ddx51,0.8246110332702393,2.3504749272713783e-05
cart4,1.0884442080667147,2.352001382865984e-05
cst14b.1,-1.2835490027944585,2.353041038160268e-05
ctdspl2a,1.296514745015763,2.3549191668505548e-05
LOC100007503,0.8876906621740897,2.3566529428632662e-05
vps25,1.2730199208269877,2.3593697045131494e-05
rnf139,1.30984459135043,2.359629267247674e-05
cdh7a,1.125366551718496,2.3603413502633136e-05
rpl7,1.1499455061103026,2.361461663977468e-05
sfrp2,2.676868185707157,2.36371263761802e-05
LOC101883936,1.25699053202927,2.366625471434024e-05
lactb,1.3500267020966972,2.367083880933646e-05
kctd5b,1.6656871940283386,2.367159279541698e-05
cbr1,1.0622441231042583,2.370008871975915e-05
grm2b,-0.9549561741953504,2.3771125809518768e-05
rtf2,0.7749828464061098,2.384906092084746e-05
si:ch211-217k17.11,1.2253071713653234,2.38637995458281e-05
lmo2,1.0215547115265935,2.3871270023352323e-05
plch1,1.142970555891459,2.3951371161585826e-05
mtus1b,0.9761875305603468,2.3956872217216647e-05
si:dkeyp-98a7.8,-inf,2.39672813256406e-05
cops8,1.6204859561452571,2.3986275854864532e-05
lrrc8ab,1.2102306506880898,2.399795837504497e-05
sccpdhb,0.9161425530887328,2.4039878686586804e-05
bicd1a,0.931872124920028,2.404762663779299e-05
cerkl,1.17755945514985,2.405410058128358e-05
si:ch211-282j17.13,1.0157867623333132,2.408878597428036e-05
si:dkey-11d18.2,1.923234813842529,2.4098415883870875e-05
si:ch211-272n13.3,1.2557006292854112,2.41261911668006e-05
si:ch73-352p4.8,1.1793496766152658,2.4211776120226063e-05
crtc1b,0.9365290797440692,2.4244237487111496e-05
sgf29,1.2223274652382372,2.427819677303073e-05
ENSDARG00000112547,1.2913107830801331,2.4289090025743957e-05
ABHD8,0.9227632289113674,2.431055195482124e-05
ENSDARG00000094659,-1.0786850856614472,2.433402779788367e-05
ENSDARG00000103883,-0.5332733749194142,2.435585325986668e-05
ccl35.1,0.999141945436146,2.436596261915005e-05
igdcc4,0.7346884260399348,2.4379273271391493e-05
swap70b,1.061370858789291,2.438443521280003e-05
ighd,1.4713335800864045,2.444869790108148e-05
ghrh,1.5332549086061245,2.44549624060824e-05
pou6f2,1.100374215244286,2.4456894780966474e-05
r3hdm4,1.3836159467810103,2.4481096685497504e-05
phkg2,1.11383659790268,2.450298050899182e-05
rusc1,1.7484071933222898,2.4507135286128797e-05
ENSDARG00000098951,1.641933084302231,2.4519758156858888e-05
znf503,1.418110459385628,2.4536529435970982e-05
picalma,0.960517810864399,2.4538546256039244e-05
commd7,1.4705629344287845,2.4551042594538423e-05
htr3a,1.145499388466316,2.4564801353225883e-05
tmem198aa,1.4031192184034704,2.4575220707952207e-05
ENSDARG00000105407,0.8041249207105786,2.4587833070316453e-05
inhbaa,0.7739206162333155,2.459465108156718e-05
sgsh,0.9008386296645448,2.459931310508526e-05
srpk3,1.0860721160022655,2.460171582304872e-05
zgc:55558,0.8110551923700566,2.4619841735088924e-05
alpi.2,0.6704852300422226,2.462480644839858e-05
cnr2,0.8797346242601003,2.462574620633948e-05
eif3ha,1.189865674120718,2.463876039997783e-05
ENSDARG00000115989,1.5376274148052729,2.464814168668086e-05
ENSDARG00000115238,0.8614717843014641,2.4676421811615505e-05
si:dkey-117m1.4,1.3507399265835986,2.476132603424744e-05
ENSDARG00000084004,-inf,2.47693869325322e-05
rnf114,1.2250545423571415,2.4785154118395608e-05
hlx1,1.4963919131540862,2.4788291705179872e-05
oca2,1.7080082732391355,2.480148058362496e-05
ENSDARG00000100181,1.088614924543637,2.483242093523305e-05
ptp4a3a,1.2347295579669282,2.4853232956357733e-05
zic1,1.0742626563265902,2.485518743151655e-05
ENSDARG00000099867,1.5923483280097823,2.487743520902064e-05
baxb,1.3249236532719766,2.4881642440474508e-05
svila,1.0838305837944444,2.4882451237880723e-05
bcl6b,1.325879141732088,2.4885253851518036e-05
gpx4b,1.1573469856883083,2.4901002365047154e-05
dctn5,1.5069720090357626,2.4938903338992395e-05
tph1b,1.0807798964808049,2.4950221458265022e-05
clcn4,0.8465757097059032,2.499664804562121e-05
nsun2,0.8098283414597983,2.5001017879253237e-05
slc8a2b,1.2360997709093573,2.501774095814e-05
ENSDARG00000095418,1.912945155327,2.507450039073697e-05
asah1a,1.105671617009426,2.5127164528337194e-05
LOC100002071,1.566758432240472,2.513635549023425e-05
chpf2,1.1776983993416563,2.517935097495882e-05
usb1,1.0983997367767275,2.5203625000938477e-05
hnrnpr,1.592663893433865,2.520983438966052e-05
arfip2a,1.0649977702140168,2.523362196902769e-05
fbln2,1.028549252248303,2.5258186294592502e-05
si:dkey-73n8.3,1.613286066409271,2.5297455955262223e-05
ENSDARG00000117543,1.7296894303246777,2.532030093237964e-05
LOC110438249,1.1434914974770989,2.5341162194885137e-05
ENSDARG00000091917,1.194314925255602,2.5356920642358707e-05
tshz1,1.077412110699512,2.543564959333569e-05
s100a11,1.0041274971404062,2.5446061626240196e-05
pdcd7,1.013923023631898,2.545189360152125e-05
eif2b2,1.060613705234766,2.5456551199017085e-05
slc2a12,0.741651487366943,2.5473243768412836e-05
gulp1a,1.0760685079348162,2.5479239973596795e-05
vhl,0.940566092567228,2.5482111660142776e-05
ENSDARG00000117822,0.951169929476497,2.5496869168145308e-05
slc23a3,0.7569645359794726,2.5501046441800565e-05
rbm15b,1.276141970649339,2.553052391028328e-05
zgc:172128,0.9812170573637028,2.555126770452383e-05
thap7,1.2868393599925956,2.561884441395623e-05
tmem196,1.0616900528667288,2.5629390312395795e-05
si:ch211-69l10.4,1.3676510891140004,2.563601553483844e-05
plcxd2,1.4421699200707048,2.5677412940871803e-05
mrap2a,1.17227472234689,2.571222475766517e-05
grxcr1a,1.925785815855444,2.572974084135874e-05
tfb2m,1.048123445757278,2.5733584014839692e-05
tcta,1.2385973295290993,2.5738838753420173e-05
ENSDARG00000117643,0.7977023898472814,2.5753844910019507e-05
stk3,1.1291059013042954,2.575986805874777e-05
hoxc13a,2.16000740913136,2.5775411992895623e-05
dlx4a,1.6920380276451856,2.579765784388095e-05
slc2a3a,0.8650182932695556,2.579796855313101e-05
supt7l,1.4858399873963863,2.5814848758894785e-05
ENSDARG00000114963,0.9817726538860176,2.581654111016931e-05
ephb4a,1.140473222528132,2.5828476833981904e-05
mtcl3a,1.4704812076498712,2.5830644029677663e-05
psip1a,1.5859612720982963,2.5846679947114617e-05
LOC101884052,1.0087386234313982,2.5874428282431492e-05
oga,1.4201619807495591,2.5876610334909847e-05
si:ch211-161f7.2,1.297403980172549,2.589798401384326e-05
ENSDARG00000105274,1.1670855297790972,2.59216498125722e-05
dclre1b,1.1820757302747866,2.592841382985487e-05
slc39a10,1.047110946690255,2.59994199674699e-05
antkmt,1.0892741676296338,2.603761576277929e-05
ehmt1a,1.4548014151800015,2.6056342438703525e-05
st8sia3,2.2476064035012397,2.6096544850939745e-05
ptprea,0.7544283642783032,2.610937949013201e-05
glb1l,0.9443260164729382,2.6120867496219035e-05
tdrd7a,-1.456139041314496,2.612379491461838e-05
cacna1sa,1.6007433039344787,2.614933762069607e-05
rab3ip,1.78250878862681,2.61506662946323e-05
gli2a,1.067649843934796,2.6183714518240574e-05
hacd1,1.002313925828385,2.619219032619764e-05
si:dkey-4c15.14,1.5157048990292874,2.6205580197773723e-05
ncam1b,1.2375614708244418,2.622318808235223e-05
rsf1b.1,1.4412001031480957,2.623050094786195e-05
ENSDARG00000103284,1.1012600563324353,2.624449475412724e-05
ENSDARG00000101684,1.731607090331544,2.626713940263644e-05
LOC100536580,0.9374076890195068,2.6274113834863125e-05
dnajc28,1.2125822340487906,2.6314116998509025e-05
mcm8,1.08787025525119,2.6314783259466637e-05
hoxc13b,1.0842585526685435,2.631882370351254e-05
ENSDARG00000096654,1.5501344579576122,2.6322508686027735e-05
ENSDARG00000092109,-2.668597950742305,2.633498500914173e-05
ENSDARG00000115552,1.2285782977476891,2.634471201174477e-05
slit3,1.437765226610905,2.634645472961109e-05
timd4,1.327249791711987,2.635471952681828e-05
tox,1.5358579072160232,2.6355189795379853e-05
pex3,0.9455097016485444,2.636950146993755e-05
proser1,1.3703865872242542,2.6385178731124423e-05
ENSDARG00000102173,1.422263081517978,2.6410360236835187e-05
scamp1,1.2104975028296618,2.6418960426889646e-05
btr12,1.560590123705603,2.6446982344291493e-05
camk2n1,0.8089240021289151,2.644779747430448e-05
ubap2a,1.5590997857854438,2.6451660646471338e-05
ENSDARG00000097039,1.283802744369778,2.646106458617649e-05
ifit11,1.1461324584810977,2.646488751554263e-05
si:ch211-171h4.6,0.9043728264950912,2.6494126287988677e-05
dre-mir-29b-1,2.2112021883365123,2.6510817867712637e-05
pak6,1.5603019831798015,2.6523727169044227e-05
cyp2x10.2,1.8770648099409208,2.654608028866144e-05
tmem18,0.9542140873720238,2.655377637244672e-05
si:ch211-76l23.4,0.7642570120377447,2.6554039119222097e-05
plcg2,1.237037396026286,2.663157971220151e-05
arnt,1.3275288280082558,2.6655198615207395e-05
scinla,0.9700742892083242,2.666155059295893e-05
kat8,0.9099900817462864,2.6723151731481463e-05
alms1,0.9166015285422726,2.6728675683980367e-05
LOC110439798,0.9400811064167858,2.6759242715343784e-05
ccdc160,1.034024220856521,2.680375978801109e-05
sh3tc2,1.3126383931352883,2.6811168138235856e-05
SPIRE1,2.634313523379081,2.681940374359157e-05
ENSDARG00000117625,1.3423982592535249,2.6833799971553368e-05
LOC794452,-inf,2.6851301755082145e-05
lama5,1.18537458654079,2.6876811961984368e-05
ENSDARG00000097874,2.2575424366343824,2.6888139018314717e-05
pik3cb,1.454715263028142,2.6890595583991784e-05
rhno1,-0.8157044920383669,2.6932187650635908e-05
txndc9,2.361158127495656,2.6932926698344332e-05
tmem183a,1.3054395372291163,2.693687902371945e-05
si:ch211-71n6.4,-0.9335156569111732,2.699182913674068e-05
gltpd2a,0.9832992164569784,2.6999036045098245e-05
hapstr1b,0.8269257600166985,2.7037941212011343e-05
nudt2,1.4251317173152755,2.704710055249414e-05
p3h2,1.0676322053280471,2.7048097148801413e-05
ENSDARG00000097332,1.461519877925508,2.706916769268736e-05
cdk5r1b,2.160906772964128,2.7091477052600045e-05
ENSDARG00000097458,-1.441692045348044,2.7158957913456794e-05
znf438,1.185940806232257,2.718610637733957e-05
fahd1,0.9892567132196104,2.7189278169647137e-05
osbpl3b,0.7766776488591394,2.719258640272045e-05
ENSDARG00000100532,1.0596318557549278,2.720823742307444e-05
grinab,1.260140014286902,2.721460231288505e-05
serp2,1.185511458656353,2.723434158481333e-05
chrnb3a,1.5025171002750743,2.7238898552690637e-05
LOC110438664,1.4023261190018903,2.7265620605719142e-05
itpkb,0.9274289074461164,2.727830118816832e-05
linc.setd1ba,1.527783537106569,2.7303630954128936e-05
cep85l,0.8449814253577734,2.7338535439897517e-05
slco1f2,-inf,2.7371755929957044e-05
vtnb,1.8864044253010237,2.7399129675660543e-05
si:ch211-132f19.7,1.0285038494940868,2.7425829035963308e-05
ankrd10b,1.2970008106764914,2.7455027347480966e-05
ENSDARG00000088402,1.7722543361652514,2.7499193873493413e-05
gba1,1.2362882661827963,2.753943309955424e-05
bet1l,0.9355792786991468,2.754096427110207e-05
nop9,0.7432877445925226,2.75516296119312e-05
col28a2b,1.7040729594760462,2.756299939726768e-05
c1qtnf2,0.9063784772775576,2.756564465984469e-05
fbxw11b,1.1996161753149994,2.7577604213011516e-05
atp5mj,1.1399281434646162,2.7577947987532363e-05
utrn,0.9305515578571752,2.7579182380246215e-05
lacc1,-1.0745452675824376,2.761505371839877e-05
clip2,1.4719045462362574,2.763310688185969e-05
vps37d,1.0445288804115316,2.766129502655837e-05
mif4gda,1.1311795805296576,2.7694899332722804e-05
slc12a10.2,0.9407506248143008,2.7769560028987764e-05
rtn1a,1.4029528810240308,2.777563423707544e-05
stx16,0.8463915038316273,2.777573681207771e-05
eef1b2,1.0710027649606837,2.7791217268588637e-05
anks1ab,1.0565601312535524,2.7796653499602955e-05
si:ch211-161h7.8,0.7936375158198846,2.779776670019579e-05
SLC39A8,1.316425683356986,2.7800556569030783e-05
rps23,1.3457605541656792,2.783256195205844e-05
strc1,1.7039526014088158,2.784872384418065e-05
si:dkey-74k8.3,0.9097088579090676,2.7857317266981205e-05
mxd4,1.0484344942499788,2.792069573362185e-05
syngr1a,0.971611892416453,2.7938795048152028e-05
nucb1,0.9904798690692692,2.794988314159953e-05
mettl25b,0.9685156408613242,2.7963485992920583e-05
gpr26,0.9442470885615052,2.798437770118525e-05
cdk9,1.453789122372965,2.7988387520417272e-05
wnt7aa,0.9961523887100048,2.803332717431072e-05
dchs1b,1.715585606700266,2.804886638347153e-05
noc2l,0.7095215021285849,2.80740157998013e-05
